c ['f20bdba6ff29eed7b046d1df9fb70000', '58b1ffb4210a580f748b4ac714c001bd', '4a61044426fb515dad3f21f18aa577c0', 'bdf302936266926ff37dbf7035d5eeb4']
c  2 4a61044426fb515dad3f21f18aa577c0
15 c0
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a610444268c525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a61044426ac525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a61044426e0525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a61044426f1525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a61044426e4525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a61044426f0525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a61044426fb525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a61044426fc525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a610444268f525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442670525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442671525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442672525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442673525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442674525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442675525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442676525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442677525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442678525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442679525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a610444267a525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a610444267b525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a610444267c525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a610444267d525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a61044426fe525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a610444267e525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a610444267f525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442660525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442661525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442662525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442663525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442664525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442665525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442666525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442667525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a61044426ff525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442668525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442669525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a610444266a525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a610444266b525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a610444266c525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a610444266d525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a610444266e525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a610444266f525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442650525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442651525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442652525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442653525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442654525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442655525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442656525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442657525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442658525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442659525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a610444265a525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a610444265b525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a61044426e1525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a610444265c525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a610444265d525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a610444265e525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a610444265f525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
q f20bdba6ff29eed7b046d1df9fb7000058b1ffb4210a580f748b4ac714c001bd4a6104442640525eae3c22f289a674c3bdf302936266926ff37dbf7035d5eeb4
Xoring (81, 8, 11)
Xoring (93, 8, 11)
Xoring (173, 8, 11)
Xoring (63, 8, 11)
Xoring (33, 8, 11)
Xoring (241, 8, 11)
Xoring (138, 8, 11)
Xoring (165, 8, 11)
Xoring (119, 8, 11)
Xoring (192, 8, 11)
